seq,Kingdom,Phylum,Class,Order,Family,Genus,Species,rel_ab
757173a4cc39115529197aa67bea4f5b,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Planococcus,midas_s_49775,0.054648
757fc9521598cd4d3fe876a606b80f95,Bacteria,Actinobacteriota,Actinobacteria,,,,,0.000823
7588bcbe0895d848810eb6d9995af72f,Bacteria,Spirochaetota,Leptospirae,Leptospirales,Leptospiraceae,Turneriella,,0.002224
758a7e9f92314c0e74d8861b6e767d2a,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Acidaminobacteraceae,Acidaminobacter,midas_s_82367,0.000837
75ae184615957ea74819e0710296a493,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Intrasporangiaceae,Ca_Phosphoribacter,midas_s_5,0.016604
75b05298c8904f09c79cf58bf3dbc434,Archaea,Halobacterota,Methanomicrobia,Methanomicrobiales,Methanospirillaceae,Methanospirillum,Methanospirillum_hungatei,0.018736
75b5e06c22e25a2539ce977cd69ac2a8,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Tahibacter,Tahibacter_caeni,0.001071
75c16b2ebcc571f626b18cd65bdb79f7,Bacteria,Acidobacteriota,Acidobacteriae,Bryobacterales,Bryobacteraceae,Bryobacter,midas_s_59186,0.468399
75c43bd66f718ca75507ff5efd6e4ccb,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,,0.00085
75e18934be37209a093fccd91b5fd572,Bacteria,,,,,,,0.077301
7617a50864c6776db93d6ce7823c5360,Bacteria,Bdellovibrionota,Oligoflexia,0319-6G20,midas_f_9443,midas_g_9443,,0.001374
762ec6a667a13feda8d606772bcf2576,Bacteria,Bacteroidota,Bacteroidia,SM1A07,,,,0.000397
762f39f6da95d6ae718dd739d23eec05,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Luteolibacter,midas_s_55001,0.001611
7630bf64a564cb9b33f0285c4236e4c2,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,env.OPS_17,,,0.00743
7632c22ed1d184bf0be7d14ee4c44521,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pir4_lineage,midas_s_20025,0.001726
7660ff9c0aafe149a4e5ca23950aed33,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinilabiliaceae,Mangroviflexus,,0.000957
7678d845ce7c008fd9022b1fa0971488,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Thauera,,0.005396
7683d6d6c802eb07021e0eae33b21718,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Thauera,,0.010015
7686e777cbbdaee500c0d2e23bb59a66,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,,,0.000556
768e034e0fefda2af8149f43bf78bcaa,Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Roseiflexaceae,midas_g_7080,midas_s_7080,0.003944
769e10c5c1b9be35b212e37dedf55ae0,Bacteria,Desulfobacterota,midas_c_41,midas_o_2276,,,,0.036505
76aa205fe88992f2d8548f7a370ed8e6,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,,,,0.001617
76b07c73c582d8ef5268a4a93d705792,Bacteria,Chloroflexi,Anaerolineae,Ardenticatenales,Ca_Promineofilaceae,Ca_Leptovillus,,0.000404
76b9d510584a13d8e57f616fd189130b,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Arenimonas,,0.002141
76bcea39b566ada1e95acc6ea6b88795,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pirellula,,0.002116
76bff201ca59f0210f2c27c49020e487,Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,Haliangium,midas_s_25776,0.018007
76da683c7b87cc132359e85e4d6b665c,Bacteria,,,,,,,0.162095
76fa2c878787a46c1301a7db86d99aec,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,,,0.026563
771fdfaa46cf3ab40de59d81d2b88123,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,Ca_Epiflobacter,midas_s_89,0.000805
7726f3da71c38658576095b06e12ee08,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Lysinibacillus,,0.046044
772a35cbcb279cc687799162bff59c4b,Bacteria,Patescibacteria,Parcubacteria,,,,,0.304935
772c51fc3d0fb2e1bcaeda2b528c17cc,Bacteria,Proteobacteria,Alphaproteobacteria,Tistrellales,Geminicoccaceae,Ca_Alysiosphaera,midas_s_6067,0.039927
7781b763c94e148e5d1f22c8f346747d,Bacteria,Planctomycetota,OM190,midas_o_2104,midas_f_2104,midas_g_30513,midas_s_44970,0.054441
77a02ba64461ad3cdee5ac90f6f806ab,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Chitinimonadaceae,Chitinimonas,midas_s_56085,0.000457
77aba9f4f4b82f49c0b2f9850bdcbaa4,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Nitrosomonas,midas_s_3084,0.001986
77b3679c80d68769243758ddbd49e43b,Bacteria,Proteobacteria,Alphaproteobacteria,Caedibacterales,Caedibacteraceae,,,0.000434
77c78aa1f31a08b0e50d8dac3a76897a,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,midas_s_34067,0.00066
780d0a7a7ec5cf7c0547858e0fa690de,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas,midas_s_1252,0.002043
7812303d130810a5242492d556f0d902,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Gemmobacter,midas_s_18767,0.594238
78123af13d385db4ee6a9342283a042b,Bacteria,Desulfobacterota,Syntrophia,Syntrophales,midas_f_134,midas_g_134,midas_s_134,0.000403
781af70eed8b17d285d44f49d836a48e,Bacteria,Proteobacteria,Alphaproteobacteria,Azospirillales,Inquilinaceae,Inquilinus,midas_s_53749,0.000611
783a572faa9d67ef65895f4768db2525,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae,Coxiella,midas_s_25874,0.003033
7845ac50324de2307ca5f1907af10731,Bacteria,Bdellovibrionota,Oligoflexia,0319-6G20,midas_f_3092,midas_g_44235,,0.000611
78571689def5620061b622ab87a928ff,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Lautropia,midas_s_750,0.001589
787adac177d19badcc91fe4cf127d054,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Thauera,,0.003188
7889471e852edc08726fbfe1f02f4720,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,Tundrisphaera,midas_s_113781,0.000638
789bc483c37797194125b20f8110cfbe,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,,,0.002022
789bc7f8e404f47aa1a1efd5c70b18cb,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Pleomorphomonadaceae,Prosthecomicrobium,Prosthecomicrobium_hirschii,0.000986
78a4a138167d73f3cc5de5aa09c8c3fa,Bacteria,Proteobacteria,Gammaproteobacteria,Competibacterales,Competibacteraceae,Ca_Competibacter,midas_s_198,0.004128
78b73822c7d92a8712610ea1ce0463aa,Bacteria,Planctomycetota,BD7-11,midas_o_17905,midas_f_17905,midas_g_17905,midas_s_17905,0.00109
78cc98278bf3161cb1541be287179bcf,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,,0.119197
78db9615dca8dff07e4259803eff16d7,Bacteria,Chloroflexi,Anaerolineae,Caldilineales,Caldilineaceae,Ca_Caldilinea,midas_s_17395,0.35924
78dbce068c704844f3ff89ade16bd833,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,,0.000641
78f8a48dc0980fcb73adb35e532363d0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Amaricoccus,midas_s_4750,0.00144
78f9011b39402e695fb3d23a11948e55,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Thermomonas,,0.000213
7904b6475471be9104b9cd478aac9eda,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,,0.003439
793d338656ebf6639f9a0ef0d5e7867c,Bacteria,Proteobacteria,Gammaproteobacteria,Competibacterales,Competibacteraceae,Ca_Competibacter,,0.001743
794ad7d0040e2d2724a928e504f5d181,Bacteria,WPS-2,midas_c_206,midas_o_395,midas_f_547,midas_g_1194,midas_s_1327,0.000996
795c8690c3c6c4782e22f2e3532f4a2a,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Microscillaceae,midas_g_12864,midas_s_12864,0.582819
79663175321c877a5796ba3e6553d493,Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,,,0.00044
797b54ce517a987f1388766762e3f9a9,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus,,0.162065
798678ddf258612b1e1625afe72f2e1c,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,Rheinheimera,,0.051668
7986f0a2c66dcd69b07648b60f17033f,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Anaerolinea,,0.002502
7992a92dacb4d741b72a7c0f427fc5be,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,,0.040314
79ace7627d2763e38077b1eb61bf2c15,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,midas_g_97940,midas_s_120356,0.02404
79b21480c8e8d5acc9604a9d0fb1edd2,Bacteria,Proteobacteria,Gammaproteobacteria,midas_o_26,midas_f_98,midas_g_268,midas_s_268,0.004522
79b75647ca21da59ed23b64085748ee2,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Terrimonas,,0.000397
79cb6e52049f87696a33ea558e1c3139,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,,,0.00182
79ce6988b91c8706b1dadc72b94b7b31,Bacteria,Proteobacteria,Gammaproteobacteria,Salinisphaerales,Solimonadaceae,midas_g_37797,midas_s_37797,0.001374
79efe1cd1736ed8a32b554407df47820,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Edaphobaculum,,0.000489
79f4b4c69c43f9fc726deee40b36d3f3,Bacteria,Chloroflexi,Anaerolineae,SBR1031,Flexifilaceae,midas_g_2842,midas_s_28091,0.001411
7a036d2a259ecbb8a50ca68f85ca33cb,Bacteria,Proteobacteria,Gammaproteobacteria,Competibacterales,Competibacteraceae,Ca_Competibacter,midas_s_198,0.00047
7a06faf6a4918e7d95d29666a8017695,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,env.OPS_17,midas_g_3487,,0.072063
7a177f03bbd07852f4402f6b32f642be,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Terrimonas,,0.043988
7a1fce47a0352ac83474de96ac0dcc61,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,,,,0.000611
7a2bf99686ac4c691d79dab9a03f6845,Bacteria,Chloroflexi,Anaerolineae,Ardenticatenales,Ca_Promineofilaceae,Ca_Leptovillus,,0.000493
7a5e968f98fcc57653531e909b0e6350,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,,,0.000823
7a74f7f8d0441d4ba317a1646c273c54,Bacteria,FCPU426,midas_c_10547,midas_o_11417,midas_f_11417,midas_g_11417,midas_s_76456,0.002831
7a777474146ffbe89e17716b8660dcfb,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,midas_s_4710,0.031116
7a7c96429cd038c333985399c9eb963c,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,midas_g_36376,midas_s_36376,0.000809
7aaa0d83a7d517c70db5aee2cd555374,Bacteria,Desulfobacterota,Syntrophorhabdia,Syntrophorhabdales,Syntrophorhabdaceae,Syntrophorhabdus,,0.000604
7aac8fb7dc335f9919d4d791f27868de,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Denitratisoma,,0.002722
7ab4d6f7e14d0dd3589925019ff28ee3,Bacteria,Proteobacteria,Alphaproteobacteria,Defluviicoccales,Defluviicoccaceae,Defluviicoccus,,0.001029
7abd56bf72153bef1a5957031b3a4972,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,Oikopleura,midas_s_49068,0.00746
7ac12afa290fc92f73d5203ae97d1df7,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,Oikopleura,,0.035847
7ac9047b8f42a496b1640c20ea18156a,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,,0.081445
7acb005545f52cba240718f427adffdc,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Micropruina,,0.005208
7aedb2c8e206435f1a77931cb9cb2c73,Bacteria,Desulfobacterota,midas_c_41,midas_o_918,midas_f_918,midas_g_5433,midas_s_5433,0.00044
7aee81e594f76199d9672549a13f329e,Bacteria,Proteobacteria,Gammaproteobacteria,Competibacterales,Competibacteraceae,Ca_Competibacter,midas_s_198,0.006818
7af1832ae9e298e116e6bc0c72a5804f,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,midas_g_5991,midas_s_9109,0.00066
7aff014132cb31e26ca1bd1e153f5589,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Arenimonas,midas_s_11318,0.140754
7b21361a01d7cdab54620d229220cad2,Bacteria,Chloroflexi,Anaerolineae,RBG-13-54-9,Ca_Brachytrichaceae,midas_g_3647,midas_s_103671,0.000607
7b23ec70851d298da160d8c4d4b78db3,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,,0.011526
7b26814c84a31ebfa5dd66c2d9ae196b,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Spirosomaceae,Dyadobacter,midas_s_63274,0.000531
7b271be76fe9504b5b7d19100e0650f1,Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Chloroflexaceae,midas_g_115685,midas_s_115685,0.001111
7b29e948451d2fdcce6d39ddc6c25520,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingopyxis,,0.057145
7b2f0c433d4ce1c9debe662969db6edd,Bacteria,Hydrogenedentes,Hydrogenedentia,Hydrogenedentiales,Hydrogenedensaceae,midas_g_99373,,0.000809
7b38bded14744e6cd6bceb54464983f4,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pirellula,midas_s_24191,0.081636
7b424d778a65f43754720743898c4419,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,midas_g_94,,0.277247
7b52f68db73cd04e4b8e7d818fce4701,Bacteria,,,,,,,0.000257
7b8076da83019cd1228f26fdc60ce35c,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas,,0.002636
7b8d7aa38a07311089e871ec71d5cf93,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,,,0.178795
7bb14a7e86a4a260eb59f30855823c94,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingopyxis,,0.012389
7bba5f4326004c6b3a313bf7a3e17cda,Bacteria,Desulfobacterota,Syntrophorhabdia,Syntrophorhabdales,Syntrophorhabdaceae,Syntrophorhabdus,,0.000651
7bbf231c919bd125a1e3fdacef6b53e3,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Microscillaceae,OLB12,,0.001323
7bc76fad53bf2b420a4f13df33c1582a,Bacteria,Proteobacteria,Gammaproteobacteria,Competibacterales,Competibacteraceae,Ca_Competibacter,midas_s_198,0.007348
7bda60b70aa6b2df689e2adfb7c83242,Bacteria,Patescibacteria,Parcubacteria,Ca_Nomurabacteria,midas_f_26526,midas_g_26526,midas_s_26526,0.123221
7bdb1dc02b5fe5876fa9ae797b08cb0d,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Aminobacter,,0.013056
7be8cece4a97d6766bc90bcb9f656db3,Bacteria,Patescibacteria,Microgenomatia,Ca_Pacebacteria,midas_f_50918,midas_g_50918,midas_s_50918,0.001196
7beacf2597ae596a9840843392469783,Bacteria,Proteobacteria,Gammaproteobacteria,Competibacterales,Competibacteraceae,Ca_Competibacter,midas_s_198,0.011217
7bf70d1d868133fc82303b1f3fd3317c,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pirellula,,0.004575
7c1a702922a60786e3cb750c02ccf066,Bacteria,Acidobacteriota,Acidobacteriae,Bryobacterales,Bryobacteraceae,Bryobacter,midas_s_7265,0.112197
7c36eb60a960e7395e24e6a72de4945c,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Pseudoxanthomonas,midas_s_22181,0.003293
7c3d87f928e92192187328ab2a355e06,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,midas_s_60576,0.002698
7c4892f0f76ca8389e90d57a7d07d0df,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,,0.000412
7c4ae9637834e615635a58bc7d4cf313,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Bosea,,0.000403
7c5eb2c7fafc6cfac2a084c7af974fe8,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,,,,0.000531
7c71b3c36aaf4aa87a78941ec397f7f4,Bacteria,Bacteroidota,Bacteroidia,SM1A07,,,,0.002502
7c982bee5a9ed9bced5a6bc1eaff325d,Bacteria,Proteobacteria,,,,,,0.013678
7cb891f269b47dd8f2305e10c09c1e07,,,,,,,,0.046125
7cc440c1e6d03bfc4f664923710b2451,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium_filum,0.12611
7ccb76f54bb3e880fc17f0b19e5d5def,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,,,0.000302
7ccf62471bf4c196ee3a4480d3df6103,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,midas_f_18379,midas_g_23903,midas_s_23903,0.002361
7cde43c15b6d4825f8968e751a9619a3,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Ca_Villigracilis,midas_s_12230,0.000744
7d01c02d59769d55a3484c95f77f8632,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Leifsonia,midas_s_4926,0.061227
7d108d7dc4f0f502a0e847e60c506188,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,midas_f_2010,midas_g_7254,,0.009212
7d3a4d86066ad26966cb4671a21cf4d2,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,AB1,midas_g_39994,midas_s_81492,0.000372
7d3fe43f28b765f3a7e221b05c431deb,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Ca_Accumulibacter,,0.00044
7d4d375c9dc25a68b6d81bcd37babb0a,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,NS11-12_marine_group,midas_g_10077,midas_s_11464,0.016173
7d58f6ce947d866f90594b24634b1ec9,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Williamwhitmaniaceae,Blvii28_wastewater-sludge_group,,0.192918
7d6098816d91647b72131cfc49510b46,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Family_XI,Anaerococcus,Anaerococcus_octavius,0.000611
7d695607cd250aaa3167220d1f1b4cf0,Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Atopobiaceae,Atopobium,midas_s_3545,0.000531
7d7350a4ac8d7ed2f221fb57ac11a846,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,midas_f_7641,midas_g_27887,midas_s_27887,0.001011
7d7dfc084e6e05d13b754c024d5de98a,Bacteria,Myxococcota,Polyangia,Polyangiales,Phaselicystidaceae,Phaselicystis,midas_s_50573,0.008164
7db4ecdbff68ac14a497121abb0512cf,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Arenimonas,midas_s_72719,0.066026
7dd27bf7fddd54fe34ae617463d8fa8c,Bacteria,Spirochaetota,Leptospirae,Leptospirales,Leptospiraceae,Turneriella,,0.077668
7de13a55503e90292b953209386e0b7b,Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Actinomycetaceae,midas_g_343,midas_s_2322,0.00066
7dfc901a75f2ce3c2335834980657361,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Luteolibacter,midas_s_81849,0.000859
7dfda645fe03997c478210f17df9db15,Bacteria,,,,,,,0.000815
7e0352c683394a80f3cfc96da1f55837,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,,,0.001312
7e090b712313a5206178d3afec9ad522,Bacteria,midas_p_49974,midas_c_49974,midas_o_49974,midas_f_60854,midas_g_60854,midas_s_60854,0.000493
7e1b1aeffe7e6424edb6f1436728c15c,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,midas_s_9585,0.030971
7e614f284de4e062f72cb7d63918938a,Bacteria,Proteobacteria,Gammaproteobacteria,Competibacterales,Competibacteraceae,Ca_Competibacter,midas_s_198,0.008729
7e67acb9de0d892a965a686910b4e404,Bacteria,Chloroflexi,Anaerolineae,Ardenticatenales,midas_f_18150,midas_g_22264,midas_s_22264,0.000733
7e691cffa77e175af01c78bf2a62b2a5,Bacteria,Myxococcota,Polyangia,mle1-27,midas_f_990,midas_g_1853,midas_s_37337,0.001519
7e85d45be9b65ca3d747d61e6156856f,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Flavitalea,midas_s_61428,0.000728
7e927a8b98e6717c89b86d4cdad352ec,Bacteria,Acidobacteriota,Blastocatellia,11-24,midas_f_1424,midas_g_1424,midas_s_8840,0.00044
7e962679574ae49799dce38cc9ecddb8,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Leptolinea,midas_s_29877,0.001323
7ee2c41f5e05423e198d6161433fd0b8,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Amaricoccus,,0.001121
7eeadef2b667db954cb835336a44faf6,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Anaerolinea,midas_s_37355,0.001617
7f0aa11e24396a8d69d13381fb1a854e,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,D05-2,midas_g_31688,midas_s_31688,0.000617
7f327f12e8dc0155926093fb10b9e9a2,Bacteria,Proteobacteria,Gammaproteobacteria,Competibacterales,Competibacteraceae,Ca_Competibacter,midas_s_198,0.005253
7f424c736e48bb174c1350c46a378a9a,Bacteria,midas_p_116209,midas_c_116209,midas_o_116209,midas_f_116209,midas_g_116209,midas_s_116209,0.001601
7f76ebb6a98aab277f8a6556a9e67ed4,Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,midas_g_859,,0.019733
7f78afb7e1d45cd528fe9cd909c93fb5,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,,0.002022
7f7a7eec97c55067df847127bd4dcc3a,Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Schlesneriaceae,Planctopirus,midas_s_47721,0.001674
7f8dbf30984a48a21359fd6b4b9539d0,Bacteria,Verrucomicrobiota,Lentisphaeria,Victivallales,midas_f_27236,midas_g_53756,midas_s_53756,0.092251
7fc1233e6b533e7d02887fc099dd6814,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Fluviicola,midas_s_14427,0.000335
7fc688c9e9ca5c649f8b9ef5ea7202e7,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,,0.001736
7fcf140d8687a196648d59466e04303e,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,midas_f_18379,midas_g_23903,,0.000525
7fecaf6cf2b64ca44f4f377020f83cf3,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Gemmata,midas_s_67402,0.001913
8012efec5e42af34e33934264547711b,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Intrasporangiaceae,,,0.005185
80162568d8261e0b34c19558cff8d324,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,,0.010402
801f81b37293b5b2ab1b7f2200f1db9a,Bacteria,Desulfobacterota,Desulfobulbia,Desulfobulbales,Desulfobulbaceae,Desulfobulbus,,0.003841
80344d1dcd2d4b6cef4d4907f9b5a99d,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,,0.02142
804ca098399a2f62ac7050dc7ee5895f,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,SM1A02,midas_s_6065,0.024938
8067951b417666b27ad1923d92e22b94,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,,,0.000529
806ccc9544acef0ba85ab12658c25036,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Acidaminobacteraceae,Acidaminobacter,midas_s_82367,0.003235
80727dcfaf8c73e3eeda6cae94c81ad2,Bacteria,Armatimonadota,midas_c_216,midas_o_216,midas_f_216,,,0.023063
807702710b18964917ac32026d87bf80,Bacteria,Patescibacteria,Microgenomatia,Ca_Shapirobacteria,midas_f_49852,midas_g_49852,,0.013601
